% drifting stream generated from medium.arff
% seed: 5
% length: 2000
% sudden drift begins at instance 1000 (0-based; the 1001st @data row)
% pre-drift class weights: 6=0.4488, 5=0.2975, 7=0.1797, 8=0.0357, 4=0.0333, 3=0.0041, 9=0.0010
% post-drift class weights: 6=0.1849, 5=0.2790, 7=0.4619, 8=0.0357, 4=0.0333, 3=0.0041, 9=0.0010
% post-drift label map: 6->5, 5->6, 7->8, 8->7, 4->4, 3->3, 9->9
% pre-drift realized counts: {'3': 6, '4': 33, '5': 289, '6': 448, '7': 183, '8': 40, '9': 1}
% post-drift realized counts: {'3': 1, '4': 27, '5': 171, '6': 298, '7': 35, '8': 466, '9': 2}
% jitter is gaussian noise at --jitter * feature std; class values match the source file
@relation medium_stream
@attribute A1 NUMERIC
@attribute A2 NUMERIC
@attribute A3 NUMERIC
@attribute A4 NUMERIC
@attribute A5 NUMERIC
@attribute A6 NUMERIC
@attribute A7 NUMERIC
@attribute A8 NUMERIC
@attribute A9 NUMERIC
@attribute A10 NUMERIC
@attribute A11 NUMERIC
@attribute class NUMERIC
@data
6.81023,0.177999,0.340158,5.57702,0.0555512,53.8098,141.749,0.99309,3.08823,0.543767,11.0474,8
7.47643,0.18818,0.298551,1.27935,0.0560939,38.079,164.557,0.993054,3.15728,0.527067,9.91163,8
7.62532,0.116512,0.340896,14.5193,0.0403719,41.2752,115.624,0.996493,3.07363,0.596859,11.0275,8
6.68248,0.176203,0.279777,10.1821,0.039544,29.2935,114.021,0.994594,3.12493,0.44916,10.8245,8
8.17586,0.381006,0.478536,13.5118,0.0434078,57.7868,166.286,0.998457,3.10284,0.541818,9.45716,6
6.45021,0.151708,0.29686,1.59933,0.0460257,20.1482,118.637,0.991479,3.10793,0.382974,10.2248,6
6.62012,0.230495,0.235268,4.16865,0.0449836,35.8976,139.383,0.992356,3.1491,0.632146,11.2898,8
7.35218,0.216713,0.3103,2.3095,0.0197109,45.6602,75.155,0.989223,3.0625,0.340292,12.9918,8
6.00224,0.255478,0.323307,3.69296,0.0276425,30.5973,114.889,0.990904,3.38322,0.71112,12.2403,8
6.94667,0.310557,0.482706,7.31444,0.0568809,24.8038,156.221,0.996004,3.43679,0.62869,10.9583,8
9.16578,0.338112,0.279388,1.21086,0.027049,16.1061,71.9197,0.99225,3.08059,0.389745,10.7482,6
7.98894,0.434078,0.425587,6.82755,0.0332165,34.76,140.463,0.991825,2.97692,0.398361,13.2186,8
7.90284,0.437473,0.281436,10.59,0.052219,26.0423,155.304,0.995423,3.06251,0.47245,11.3583,8
6.8478,0.153931,0.405877,2.19489,0.0352799,19.6192,101.317,0.992224,3.48156,0.41711,11.3253,8
8.07633,0.450285,0.277983,10.4763,0.0514327,25.2634,157.52,0.995639,3.05021,0.465267,11.2888,8
5.90484,0.37074,0.30475,1.21003,0.0336495,35.2512,98.5734,0.98999,3.36075,0.555272,11.9284,8
6.3201,0.190492,0.328175,9.96582,0.0626833,61.6251,131.348,0.995633,2.86354,0.402041,9.19055,6
6.03539,0.272274,0.518724,6.37839,0.0273253,37.0452,105.548,0.991626,3.29216,0.515281,11.8146,8
4.521,0.447517,-0.00554816,1.45805,0.0530254,11.2263,181.075,0.994174,3.79115,0.54252,10.1953,6
7.6137,0.229806,0.405508,5.13057,0.0660667,14.7314,88.2095,0.994855,3.17011,0.790424,9.60374,6
7.13968,0.264958,0.194939,8.3396,0.052854,53.4953,184.227,0.996006,3.1421,0.518673,9.58738,6
6.42502,0.32578,0.334967,5.42759,0.042617,26.9368,89.567,0.991732,3.28809,0.602116,12.0416,8
6.36268,0.433396,0.320559,1.44037,0.0477813,10.1019,70.6327,0.991944,3.07229,0.42599,11.3301,6
6.32295,0.408366,0.344468,4.84333,0.0235046,27.6191,110.247,0.990846,3.29068,0.373772,12.5765,8
6.64755,0.165884,0.336249,1.91653,0.0437744,24.9607,105.435,0.989431,3.18351,0.750237,12.4116,8
7.8822,0.424049,0.484704,8.45873,0.0555887,33.4628,161.219,0.996591,3.28873,0.608274,11.1427,8
6.63523,0.193222,0.26615,10.2842,0.0382385,28.7418,130.442,0.994639,3.10376,0.4392,10.3789,8
6.96888,0.245166,0.280166,15.1957,0.0462974,38.4444,170.027,0.998147,3.22806,0.443524,9.28331,6
6.23515,0.168983,0.275295,4.75581,0.0376152,39.8471,139.392,0.993139,3.40193,0.459328,10.7601,8
5.96084,0.238359,0.281532,2.20027,0.0509564,39.6972,175.822,0.993732,3.6385,0.552061,9.93865,8
7.56237,0.196552,0.394458,2.48903,0.0437194,30.3784,180.765,0.99403,3.47881,0.453498,10.6843,8
6.93216,0.207814,0.285119,2.22218,0.055497,48.7571,154.075,0.994481,3.01247,0.470828,8.71732,7
5.98456,0.303241,0.243857,4.07989,0.038417,42.033,119.75,0.992585,3.15209,0.494134,11.0086,6
5.65261,0.297353,0.0947328,6.38022,0.0432746,33.9339,139.592,0.993782,3.14094,0.486573,9.76381,6
7.02503,0.199003,0.344829,5.41687,0.034833,33.6908,79.5901,0.992833,3.19115,0.456434,11.4156,5
7.4342,0.203313,0.305956,1.54341,0.0389738,34.6267,112.923,0.991258,3.24123,0.38865,12.0239,8
9.02806,0.27592,0.447323,10.7938,0.0352032,28.5394,125.771,0.997165,3.19956,0.46619,10.3896,9
5.86946,0.302109,0.241812,4.06531,0.0412218,41.4451,115.935,0.992225,3.14818,0.490064,10.9739,6
5.89362,0.126138,0.282572,1.28391,0.0377674,34.8209,84.1825,0.99061,3.32393,0.417181,10.7999,8
6.86249,0.312277,0.328605,7.15778,0.0597837,36.387,173.832,0.996184,3.46676,0.616544,11.1138,8
6.98274,0.146025,0.288706,13.3543,0.0483289,47.0602,118.43,0.997045,3.20381,0.368451,9.63425,8
6.64928,0.307849,0.31522,14.3816,0.0385283,5.10937,79.38,0.9943,3.14644,0.337056,12.5829,6
6.12076,0.224116,0.271844,2.04383,0.0396255,23.7768,123.184,0.991458,3.19273,0.486752,10.4742,5
7.08689,0.320132,0.302852,9.57002,0.0413242,63.7489,192.5,0.996572,3.12205,0.481304,10.2164,5
6.82752,0.325455,0.253424,4.53248,0.0267943,45.4817,144.363,0.992462,3.26418,0.42605,11.1562,8
7.31486,0.276733,0.426615,14.6281,0.0390095,49.7671,170.478,0.999749,3.28567,0.825007,9.08776,8
6.04532,0.450883,0.265859,0.791135,0.0402254,14.9835,83.6643,0.992665,3.23173,0.317675,9.51364,6
7.21403,0.206357,0.341679,2.98268,0.034024,49.5003,151.571,0.989961,3.14674,0.393083,12.7371,8
7.31594,0.188497,0.279144,13.894,0.0567411,45.2172,162.615,0.998248,2.95581,0.412061,8.77553,7
7.81734,0.255275,0.334641,13.2928,0.0447152,67.3569,183.023,0.999652,3.22433,0.74522,9.00943,6
6.38892,0.287462,0.192592,15.7373,0.0397792,21.1355,140.35,0.996234,3.10277,0.543147,10.588,6
6.3373,0.401669,0.304721,2.96395,0.0309196,47.9642,164.143,0.992708,3.54301,0.788991,11.675,8
6.76552,0.377105,0.275134,3.85873,0.0287912,27.9452,79.9635,0.990006,3.22843,0.45445,12.3762,8
6.36651,0.245235,0.331258,1.38184,0.039539,40.7405,116.626,0.99051,3.18387,0.47807,11.3117,8
6.50563,0.287675,0.535069,1.91718,0.0402171,43.2641,190.353,0.992372,3.25007,0.588236,10.3979,8
6.67161,0.22378,0.27047,5.96464,0.0449742,41.9754,161.443,0.995185,3.27556,0.7597,9.44917,6
6.68282,0.317776,0.377093,15.8251,0.0589162,14.9262,166.076,0.999588,3.38121,0.611171,9.226,6
6.74659,0.260541,0.436535,8.094,0.0462506,52.4375,180.704,0.99596,3.1948,0.509603,9.46245,6
5.73533,0.370251,0.316666,1.21679,0.0328516,21.2031,92.8505,0.989587,3.03106,0.377295,11.2094,5
6.83017,0.156329,0.332298,4.84723,0.0578814,30.3246,118.061,0.995458,3.43895,0.394148,8.89839,8
5.49077,0.160423,0.218288,4.53646,0.0269739,29.5765,102.107,0.993771,3.22667,0.351626,9.28394,5
6.71764,0.36113,0.492343,8.72783,0.0550838,36.5489,163.916,0.996415,3.04589,0.474814,9.47103,6
5.95231,0.380542,0.252224,6.14265,0.0368559,42.5246,132.214,0.991234,3.38688,0.383641,12.2723,8
6.18726,0.317795,0.22614,3.63569,0.0512641,34.6324,116.95,0.994164,3.1509,0.481503,8.50581,6
5.96554,0.192354,0.265804,11.8419,0.0485826,50.3247,149.735,0.997321,3.29996,0.357716,8.92876,5
5.47491,0.48481,0.00070694,1.21566,0.0653503,6.91182,101.513,0.993976,3.61782,0.402449,9.69104,4
6.53623,0.455072,0.312667,5.00012,0.0265249,14.7201,70.5653,0.991492,3.26611,0.604197,11.5281,8
8.3645,0.424233,0.618435,19.5455,0.039296,40.4838,170.946,1.00009,2.98455,0.688179,9.82162,6
6.10634,0.159402,0.287674,6.07602,0.0309303,29.1938,144.932,0.994677,3.68427,0.463352,10.6719,5
6.01483,0.171765,0.330614,6.29213,0.0343189,30.4837,111.736,0.993572,3.32602,0.585245,10.1188,8
6.71912,0.17659,0.273325,10.7947,0.0388063,29.4235,112.968,0.994863,3.11145,0.44855,10.9437,8
5.81465,0.274082,0.314618,2.37717,0.0262669,32.0321,114.866,0.989491,3.31314,0.606972,12.4766,8
6.02075,0.231524,0.140145,9.506,0.0499621,99.5405,207.159,0.995806,3.04116,0.296929,9.08655,6
7.04339,0.294597,0.329418,0.912407,0.0395718,21.5799,115.935,0.990346,3.21683,0.496138,11.4063,6
7.88235,0.344357,0.51426,15.3671,0.0476281,54.0649,170.763,0.99866,3.08692,0.514598,9.14413,6
6.79285,0.288428,0.361494,7.69034,0.0477873,28.1661,121.093,0.992909,3.02947,0.369987,11.3991,5
5.78353,0.260875,0.289687,6.78951,0.0359335,43.5408,149.841,0.992882,3.35673,0.438458,10.711,8
6.79515,0.255013,0.276784,4.78946,0.0351101,42.316,132.717,0.990479,3.12282,0.38047,12.5916,8
6.54361,0.520426,0.179665,1.71225,0.0448689,4.11866,24.4253,0.993307,3.26276,0.313733,10.1015,4
6.58155,0.313977,0.119297,11.0799,0.0308734,34.3682,165.811,0.997248,3.2252,0.31959,9.06443,6
5.03685,0.164472,0.550524,1.66351,0.0247977,24.8161,117.593,0.990714,3.48029,0.385941,10.813,8
9.02076,0.172166,0.49713,1.22997,0.0397116,45.647,130.312,0.993182,3.08767,0.51169,10.4998,8
6.30403,0.210821,0.31394,0.904226,0.0423288,30.4088,117.609,0.991468,3.48659,0.681316,11.073,5
5.05575,0.334867,0.222959,1.31714,0.028407,18.2312,87.8683,0.989164,3.50449,0.375728,12.4394,8
5.73921,0.296846,0.377529,4.67039,0.0399881,22.6241,88.571,0.989731,3.2401,0.571616,13.0765,8
7.29662,0.184467,0.265934,1.68964,0.0280494,35.3044,137.221,0.992713,3.38827,0.541859,10.9207,8
6.16697,0.215906,0.393593,1.82363,0.0320981,25.4886,111.451,0.989558,3.03328,0.294536,11.8432,8
6.78181,0.285386,0.346612,7.9316,0.0352545,33.2076,173.898,0.996861,3.34121,0.420828,9.11104,6
5.75447,0.281456,0.346796,4.15419,0.0315742,40.4332,101.514,0.989451,3.37554,0.384185,12.751,8
5.58982,0.337721,0.102954,1.31261,0.0324674,19.1983,66.1378,0.990711,3.37644,0.50981,11.1149,8
7.36248,0.21681,0.272603,1.9078,0.0581275,45.1485,98.869,0.993076,3.28599,0.432569,9.81538,8
6.92307,0.283579,0.240215,1.68141,0.0337621,49.8574,120.61,0.989149,2.97393,0.431909,13.1668,8
5.72607,0.283156,0.298494,1.08744,0.0262384,32.2058,110.005,0.98969,3.32021,0.595149,12.6214,8
6.92416,0.231325,0.331909,2.82579,0.03091,24.5844,121.174,0.990249,3.13803,0.377072,12.516,8
7.36472,0.329361,0.396634,6.5756,0.0376841,32.5835,138.326,0.99193,3.01557,0.299888,11.8402,8
7.16091,0.187434,0.308422,1.44703,0.0454746,36.4083,135.257,0.994071,3.35898,0.55966,10.1689,8
4.65979,0.341324,0.144744,1.15125,0.0370712,70.2654,166.596,0.992003,3.46119,0.455442,10.4865,6
6.01624,0.304139,0.293425,2.26121,0.0298279,49.52,163.977,0.989497,3.38899,0.436784,12.6537,8
7.33639,0.50344,0.282472,10.8204,0.0339364,61.8181,224.343,0.996905,3.12002,0.554975,9.55106,5
7.31689,0.276375,0.435311,2.05779,0.081529,20.314,118.365,0.990497,3.19323,0.416982,12.8059,6
7.59494,0.305912,0.480433,4.13514,0.0446454,25.8228,132.334,0.991005,3.10217,0.675918,12.8794,8
7.92832,0.464775,0.396466,10.0758,0.169808,18.9425,187.771,0.998086,3.06664,0.611426,9.54963,6
6.88524,0.232525,0.340284,1.34421,0.0362865,30.4364,113.151,0.991281,3.1586,0.477988,10.811,8
8.2782,0.267168,0.422858,9.50653,0.0430416,40.7853,160.901,0.994183,3.10615,0.38373,11.9368,8
6.95498,0.353394,0.301084,6.50328,0.0300923,26.732,90.1074,0.993581,3.3903,0.422119,11.3723,8
6.23994,0.298559,0.321524,0.997209,0.0501987,18.4228,123.01,0.989806,3.31477,0.529051,12.6558,5
6.75518,0.177835,0.285897,1.15714,0.0274633,31.1363,111.299,0.99106,3.14754,0.448159,10.9068,8
7.17694,0.330377,0.29562,8.23389,0.0205125,13.8549,102.725,0.993448,2.99163,0.431539,11.3582,5
9.75933,0.160786,0.460068,1.76282,0.0455812,21.2332,129.282,0.995783,3.03452,0.67799,9.54557,6
6.25745,0.143992,0.291772,1.41302,0.0230854,38.8839,98.9454,0.99118,3.42373,0.57253,11.3432,8
6.14501,0.233564,0.29577,1.6292,0.0433256,21.3061,59.966,0.991895,3.30456,0.546778,10.3585,6
7.873,0.412894,0.365851,4.7157,0.0287615,38.8169,113.211,0.992098,3.16906,0.549118,12.5042,8
6.81581,0.117866,0.436662,1.61976,0.042989,50.8394,132.163,0.990471,3.18573,0.751119,11.3094,8
5.81842,0.296344,0.421742,0.903045,0.0358535,18.4699,114.358,0.988807,3.10704,0.459269,12.5862,8
7.62976,0.520384,0.497123,14.0611,0.033038,36.5991,150.543,0.995794,3.13432,0.382713,11.8316,8
7.32955,0.206183,0.48096,1.70245,0.0360329,44.9373,153.639,0.991324,3.31751,0.446517,12.575,8
6.54681,0.309581,0.214528,6.34474,0.0421716,8.35305,127.906,0.994864,2.94016,0.511357,8.82628,6
6.65996,0.155769,0.20658,6.64191,0.0548244,42.8941,159.479,0.993891,3.14941,0.515524,10.7299,5
6.7029,0.301266,0.288321,2.8832,0.0229698,36.6109,106.331,0.991493,3.31878,0.616146,11.3085,8
7.14043,0.200511,0.297774,0.682072,0.0192612,4.52254,25.9972,0.989368,3.20454,0.363959,12.0538,5
7.57269,0.179332,0.408687,7.56863,0.054677,50.5057,106.678,0.995272,3.05965,0.526176,9.81853,5
6.03924,0.12414,0.27576,5.503,0.0395266,55.6583,185.865,0.994793,3.58279,0.431987,10.6114,8
6.72951,0.532008,0.338182,3.63475,0.0335451,26.3035,109.416,0.990641,3.25279,0.569454,12.77,7
6.4783,0.467866,0.310772,5.3419,0.0261529,16.0665,74.2559,0.991597,3.25379,0.599781,11.4778,8
6.67827,0.228111,0.291505,1.61663,0.0443362,19.7425,94.58,0.991836,3.1683,0.451042,10.6773,8
6.71052,0.137902,0.522036,4.10538,0.0280199,57.5464,127.528,0.991616,2.91781,0.531166,10.6933,8
8.98045,0.163878,0.479627,0.653312,0.0398211,46.2692,127.892,0.99306,3.09833,0.506174,10.4533,8
7.01656,0.172313,0.734588,12.5054,0.0443814,24.9599,123.754,0.994399,3.26369,0.366197,12.1849,7
6.63072,0.28628,0.0947015,11.0493,0.0499998,36.3215,133.413,0.995629,2.9376,0.621428,9.49612,5
6.81366,0.363541,0.276377,2.59557,0.0231081,63.5774,106.42,0.990079,3.45178,0.602298,12.5755,7
5.15778,0.332917,0.21997,1.7808,0.0289074,18.2176,91.7046,0.98936,3.50903,0.392917,12.4466,8
6.06646,0.129317,0.362293,1.09912,0.0328913,64.1928,148.314,0.99188,3.32425,0.436414,11.2385,6
6.29742,0.217748,0.326041,4.83927,0.0308373,36.113,94.9694,0.990216,3.26172,0.367594,13.5153,8
6.78381,0.185259,0.342128,1.52874,0.0317281,21.2536,86.4796,0.989701,3.08015,0.628143,12.4086,8
7.92179,0.56245,0.398473,4.06235,0.0335543,22.531,119.369,0.991538,3.27307,0.663341,12.6899,8
8.34302,0.176718,0.417145,5.18217,0.0371352,7.54019,73.3615,0.993867,3.15285,0.523873,11.6862,6
6.34335,0.152241,0.227171,1.92011,0.042125,40.6933,147.828,0.993176,3.49716,0.568583,10.0397,5
7.48741,0.242915,0.31262,13.2075,0.0501928,25.5441,179.26,0.998669,3.0531,0.52867,9.13432,5
6.43152,0.348029,0.211655,5.65223,0.0337078,17.6734,119.192,0.994301,3.32709,0.429662,10.0536,6
7.78757,0.244078,0.368036,1.10766,0.0438572,10.3367,80.7985,0.991441,3.08184,0.375516,11.4815,6
5.62706,0.184631,0.576424,1.47212,0.0351174,29.3171,128.93,0.989756,3.50704,0.599214,12.0037,8
7.41794,0.243233,0.367202,2.02833,0.0337621,27.0795,140.874,0.990627,3.27224,0.483814,12.5178,9
6.42659,0.144485,0.406846,1.5455,0.0436262,23.2072,84.4712,0.989556,3.10411,0.45985,12.1802,8
6.93646,0.237003,0.485026,1.22411,0.0312042,34.5787,147.9,0.993087,3.45472,0.569186,10.7313,8
5.766,0.606697,0.0134656,8.06675,0.0418785,30.5013,100.765,0.990778,3.26643,0.729802,14.0978,8
6.96738,0.223812,0.178728,1.58985,0.0472906,7.51118,61.4967,0.99384,3.37705,0.469549,10.1356,4
7.11158,0.198462,0.311878,7.23561,0.0521865,31.7609,212.277,0.995953,3.3064,0.593336,10.4836,5
6.91725,0.340788,0.313166,4.49317,0.0291053,33.4189,149.479,0.991754,3.3564,0.487579,12.2556,8
7.1866,0.135664,0.402203,1.69408,0.0484249,54.4556,132.772,0.993309,3.30335,0.978017,9.83101,8
6.17983,0.348182,0.307817,2.72541,0.0368487,36.9391,96.119,0.989231,3.27144,0.526959,12.7784,8
6.29511,0.361486,0.27273,2.67231,0.0350129,19.4498,72.731,0.9888,3.08801,0.459466,12.9329,8
6.13992,0.294066,0.329262,2.62069,0.0427138,40.9539,145.489,0.989592,3.29511,0.433988,12.7038,8
6.30205,0.235695,0.319145,1.66851,0.0258507,10.9728,82.9935,0.989341,3.3003,0.391352,12.8701,8
5.74337,0.177855,0.252461,1.73938,0.0233898,19.8563,91.622,0.989083,3.0652,0.538955,12.3212,5
8.47923,0.250433,0.492353,7.31352,0.0383116,45.2196,104.735,0.993371,3.04578,0.32503,11.9622,8
6.6518,0.230448,0.322697,1.49671,0.026949,25.6506,103.043,0.991063,3.29101,0.598804,11.8734,5
7.28882,0.180989,0.410375,1.37958,0.0465802,41.4953,99.1541,0.99193,3.14028,0.461571,10.4235,6
6.86029,0.175745,0.295542,12.6987,0.062995,17.9474,170.034,0.997965,3.00697,0.518905,9.0755,8
6.99337,0.20392,0.273303,9.14237,0.0439911,37.1206,223.697,0.995166,3.2528,0.544917,10.3747,5
6.20582,0.295263,0.322605,1.0541,0.0503826,32.4594,184.671,0.992737,3.2879,0.433263,10.061,6
6.9051,0.327526,0.256961,8.2293,0.0538689,30.9863,180.169,0.996702,3.25333,0.497659,9.20931,5
7.74972,0.14792,0.33692,0.978444,0.0336171,31.5739,94.7781,0.991103,3.05943,0.736484,11.3675,8
6.12843,0.21763,0.406015,1.8791,0.029448,24.845,111.448,0.989496,3.03442,0.310223,11.8445,8
7.14021,0.157139,0.281809,0.932657,0.0304705,40.4565,124.446,0.989808,3.11291,0.401715,12.1833,8
5.92262,0.282868,0.391698,1.47302,0.0305504,46.2336,141.587,0.988098,3.07479,0.633914,12.8926,8
7.18522,0.205018,0.617314,16.3029,0.0451939,14.4165,102.268,0.998828,3.05972,0.351353,9.38122,5
6.73872,0.310014,0.0895592,1.48685,0.0397734,55.1479,144.433,0.99205,3.19969,0.459856,9.98333,6
7.1444,0.246508,0.324447,14.3767,0.0743689,28.8767,109.954,0.997928,2.97437,0.420665,9.1728,5
6.55592,0.551329,0.156927,9.73436,0.0373312,36.2878,158.791,0.996741,3.27695,0.518532,9.39624,6
5.66755,0.239109,0.465479,5.94921,0.0685448,34.7423,182.037,0.993869,3.10311,0.459744,9.81441,6
5.59618,0.191272,0.265265,1.22382,0.0296493,11.1377,76.1632,0.990431,3.25249,0.369775,10.8783,8
8.45058,0.239093,0.273498,5.15157,0.0303633,31.9368,95.1895,0.992289,3.01534,0.32978,11.915,5
8.86593,0.300545,0.348893,4.34144,0.0319353,31.9741,147.902,0.994846,3.15698,0.448445,11.5122,8
6.79595,0.165456,0.29317,10.9722,0.0443563,58.1351,142.922,0.995213,3.20696,0.405254,10.8175,5
6.32727,0.256283,0.513039,7.39127,0.0491547,35.7091,199.029,0.995767,3.15444,0.544928,9.34612,4
6.41509,0.224252,0.346329,4.56701,0.0383094,44.9541,145.285,0.99232,3.20058,0.38595,11.0432,8
8.35548,0.256741,0.404221,9.09102,0.0429733,40.2949,164.248,0.994672,3.09468,0.380402,12.0753,8
6.39531,0.124947,0.359816,1.20818,0.041103,22.3068,65.3944,0.990285,3.16497,0.500671,11.6811,8
6.81653,0.17288,0.372492,1.00028,0.0390019,35.5498,109.059,0.991817,3.31439,0.585659,11.1863,8
7.00882,0.551542,0.0498768,8.36309,0.0347838,19.6088,163.505,0.992678,3.26669,0.470876,12.1411,5
6.84665,0.228844,0.314864,9.56405,0.038849,21.7305,112.021,0.99577,3.34399,0.533657,10.6477,8
7.38689,0.157727,0.306094,13.8245,0.0546597,33.4478,167.365,0.998177,2.89637,0.443797,8.68784,8
8.01697,0.251618,0.359238,1.07371,0.0550725,13.9473,134.439,0.993646,3.08598,0.552532,9.48862,6
5.61895,0.233117,0.281324,9.69748,0.024387,25.2083,121.25,0.992514,3.27385,0.381251,11.266,5
6.3172,0.156998,0.397339,1.70663,0.0417771,21.5419,88.8847,0.989541,3.10336,0.463991,12.1983,8
6.83758,0.267597,0.28235,7.24164,0.0372322,25.901,93.4814,0.991712,3.23226,0.341625,12.4046,5
6.13087,0.316719,0.585838,5.26596,0.0387017,35.9124,114.634,0.99078,3.29508,0.606594,12.3199,7
5.74269,0.310308,0.309237,7.44551,0.0533899,56.1224,231.423,0.995015,3.1958,0.45942,9.75675,6
6.97238,0.264125,0.337332,12.9361,0.051902,57.5363,174.023,0.998149,3.37928,0.386354,9.80322,6
5.74205,0.274252,0.242114,9.37654,0.0436563,55.8047,150.721,0.996088,3.31872,0.379079,9.37891,6
5.11665,0.250667,0.369536,1.28527,0.0336948,41.5549,75.9078,0.989102,3.22565,0.63723,12.0507,8
7.07058,0.357602,0.270867,3.12529,0.034591,27.1762,133.364,0.989714,3.25166,0.385354,13.1408,8
7.21144,0.245292,0.191616,7.93589,0.0471205,52.6366,176.173,0.995525,3.1621,0.378342,9.53087,6
7.83614,0.259502,0.450172,1.24382,0.0380053,44.6306,139.139,0.994464,3.18451,0.655875,9.93571,6
6.40454,0.286924,0.183774,15.1435,0.0380705,20.0676,114.408,0.997324,3.14137,0.489235,9.23911,6
6.49177,0.226674,0.251135,16.969,0.0462192,14.5143,110.185,0.998221,3.14724,0.423662,9.19096,5
8.19923,0.169497,0.333673,1.66643,0.0502048,17.3542,94.7947,0.993838,3.14502,0.572943,9.46812,6
7.7774,0.132169,0.301975,1.66993,0.0396525,41.9428,180.039,0.995682,3.42423,0.414774,9.04442,6
7.55238,0.294648,0.403791,2.13858,0.053316,28.381,175.962,0.9947,3.18943,0.528753,9.81948,6
7.10289,0.42509,0.60481,11.6933,0.0451991,53.0052,156.665,0.997362,3.10638,0.443911,8.67531,6
7.33325,0.334924,0.264412,15.3377,0.0511849,67.1872,214.405,0.999053,3.04764,0.677456,9.4501,6
6.40822,0.278831,0.349296,3.14217,0.0396907,29.1811,122.825,0.990958,3.2681,0.483065,12.0576,8
6.20046,0.26141,0.428644,8.02576,0.0562294,48.9147,242.207,0.995497,3.10094,0.508998,9.04111,5
6.72936,0.405698,0.238997,5.17928,0.0355629,33.7263,109.589,0.989794,3.12422,0.445929,12.9244,8
7.02887,0.319662,0.310415,7.57599,0.0252369,34.4285,124.668,0.991634,3.1407,0.649119,12.8345,8
6.73677,0.464238,0.218411,3.54989,0.0333663,11.6987,88.7779,0.990295,3.25319,0.5273,13.0423,5
7.52028,0.266431,0.306709,4.26115,0.0265325,29.5347,89.5859,0.990779,3.15257,0.378745,12.0173,8
7.00222,0.213936,0.22607,4.89717,0.0472594,39.0117,165.314,0.994397,3.34479,0.479689,10.4224,5
6.13734,0.170914,0.428867,14.8898,0.0334739,28.5047,124.092,0.996817,2.87099,0.467267,9.4971,6
7.46608,0.305521,0.378193,1.68658,0.0457185,29.3551,96.6352,0.991453,3.23124,0.517442,11.4263,8
7.56943,0.146514,0.3534,4.41298,0.0514188,22.8651,96.2913,0.994137,3.09599,0.444149,9.51431,5
7.74819,0.181856,0.52648,1.1434,0.040686,41.2023,166.49,0.990915,3.1124,0.436323,11.9213,6
7.10226,0.238367,0.290101,2.91832,0.036369,16.9381,112.665,0.994226,3.35375,0.678282,10.1727,5
7.14459,0.227209,0.335348,2.76729,0.0334424,47.1065,155.143,0.989909,3.14158,0.392765,12.818,8
7.16352,0.259172,0.377858,1.99989,0.0623586,11.9225,122.667,0.992235,3.184,0.46097,10.3884,6
6.66188,0.325008,0.419263,6.96207,0.0576862,27.0123,148.989,0.995405,3.15368,0.441094,9.5827,6
6.33564,0.224863,0.338692,5.30974,0.0309254,36.7838,89.3616,0.990545,3.27008,0.364186,13.4406,8
6.54294,0.220496,0.22411,17.1318,0.0452365,37.3634,115.149,0.999328,3.09042,0.465263,8.76026,5
8.38541,0.211426,0.289102,18.5052,0.0291779,55.0532,131.147,0.99803,2.95884,0.358444,11.6638,6
5.88437,0.216701,0.296201,4.08305,0.0373748,69.2319,145.414,0.992318,3.13853,0.732111,10.7812,8
6.92198,0.148222,0.288397,2.21967,0.0333858,13.9057,85.2448,0.991299,3.10105,0.578883,11.1754,8
6.78082,0.416091,0.341176,9.03885,0.0482149,28.5438,151.519,0.996816,3.22431,0.513737,9.12259,6
7.21978,0.213097,0.494396,9.07798,0.0325073,29.0083,136.408,0.993968,2.98761,0.316289,10.9955,8
7.76707,0.23587,0.298385,1.09207,0.0418435,15.8746,104.27,0.992627,3.26168,0.535494,10.445,5
7.61286,0.232267,0.254643,15.3411,0.0675373,31.6761,164.969,0.998656,3.03106,0.444634,9.20018,4
6.66931,0.115682,0.333731,8.89964,0.0422126,39.2362,115.056,0.996426,3.40817,0.409567,9.29025,8
6.65038,0.278309,0.308743,7.32334,0.0397902,5.5014,81.9215,0.99256,3.05053,0.467346,11.4051,7
6.98349,0.265433,0.595632,0.674458,0.036314,39.4431,122.449,0.991777,3.32726,0.410583,11.1366,8
7.08751,0.146832,0.337991,1.33368,0.103708,19.3797,49.7287,0.990439,3.18836,0.643865,11.408,5
6.66196,0.136804,0.388703,1.33956,0.0379532,19.8104,84.8818,0.990209,3.08268,0.534699,11.4136,5
5.66132,0.21554,0.225041,4.79889,0.0272535,36.6333,150.509,0.990959,3.30045,0.312482,11.4361,8
6.31587,0.326622,0.197553,17.7656,0.0671536,36.7286,159.461,0.999274,3.14269,0.505259,8.87669,6
7.81805,0.257981,0.305953,3.21178,0.0252015,21.5987,100.489,0.990694,3.00421,0.464687,12.1542,8
7.11071,0.274437,0.350204,3.55905,0.0290964,34.1311,91.6739,0.990056,2.9736,0.330094,11.9996,6
8.09498,0.398196,0.318951,7.70952,0.0316447,20.9978,117.36,0.991703,3.03899,0.460606,13.3263,8
6.28669,0.286054,0.227292,8.3829,0.0300326,32.347,169.056,0.995973,3.39886,0.572101,9.76902,8
